1,234.816,,CustomerID,Max of INVOICE DATE,Count of InvoiceNo,Sum of Total sales,days since,days_sincetoday,RSCORE,F SCORE,M SCORE,RFM SCORE,,,,,,,,
,,,12818,40625,16,1517.88,261,4789,1,4,3,143,,,,,,,,
,,,12820,40883,59,942.34,3,4531,4,2,3,423,,,,,,,,
,,,12821,40672,6,92.72,214,4742,1,4,1,141,,,,,,,,
,,,12822,40816,47,918.98,70,4598,2,2,3,223,,,,,,,,
,,,12823,40812,5,1759.5,74,4602,2,4,4,244,,,,,,,,
,,,12824,40827,25,397.12,59,4587,2,3,2,232,,,,,,,,
,,,12826,40884,94,1468.12,2,4530,4,2,3,423,,,,,,,,
,,,12827,40881,25,430.15,5,4533,4,3,2,432,,,,,,,,
,,,12828,40884,56,1018.71,2,4530,4,2,3,423,,,,,,,,
,,,12829,40550,12,253.05,336,4864,1,4,1,141,,,,,,,,
,,,12830,40849,39,6748.4,37,4565,3,3,4,334,,,,,,,,
,,,12831,40624,9,215.05,262,4790,1,4,1,141,,,,,,,,
,,,12832,40854,27,383.03,32,4560,3,3,2,332,,,,,,,,
,,,12833,40741,24,417.38,145,4673,2,3,2,232,,,,,,,,
,,,12834,40604,18,312.38,282,4810,1,3,2,132,,,,,,,,
,,,12836,40827,175,2612.86,59,4587,2,1,4,214,,,,,,,,
,,,12837,40713,12,134.1,173,4701,1,4,1,141,,,,,,,,
,,,12838,40853,123,683.13,33,4561,3,1,3,313,,,,,,,,
,,,12839,40884,316,5583.62,2,4530,4,1,4,414,,,,,,,,
,,,12840,40743,116,2714.27,143,4671,2,1,4,214,,,,,,,,
,,,12841,40882,439,3876.4,4,4532,4,1,4,414,,,,,,,,
,,,12842,40816,34,1118.99,70,4598,2,3,3,233,,,,,,,,
,,,12843,40821,108,1680.76,65,4593,2,1,4,214,,,,,,,,
,,,12844,40857,52,325.96,29,4557,3,2,2,322,,,,,,,,
,,,12845,40619,27,354.09,267,4795,1,3,2,132,,,,,,,,
,,,12847,40864,91,871.54,22,4550,3,2,3,323,,,,,,,,
,,,12849,40855,51,1050.89,31,4559,3,2,3,323,,,,,,,,
,,,12851,40790,50,135.18,96,4624,2,2,1,221,,,,,,,,
,,,12852,40592,20,299.75,294,4822,1,3,2,132,,,,,,,,
,,,12853,40752,84,1881.7,134,4662,2,2,4,224,,,,,,,,
,,,12854,40808,115,1289.15,78,4606,2,1,3,213,,,,,,,,
,,,12855,40514,3,38.1,372,4900,1,4,1,141,,,,,,,,
,,,12856,40879,317,2162.68,7,4535,4,1,4,414,,,,,,,,
,,,12857,40676,46,1106.4,210,4738,1,2,3,123,,,,,,,,
,,,12863,40834,6,504.2,52,4580,2,4,2,242,,,,,,,,
,,,12864,40748,3,147.12,138,4666,2,4,1,241,,,,,,,,
,,,12865,40860,96,1548.07,26,4554,3,2,3,323,,,,,,,,
,,,12866,40603,26,559.12,283,4811,1,3,2,132,,,,,,,,
,,,12867,40860,551,3986.22,26,4554,3,1,4,314,,,,,,,,
,,,12868,40701,107,1607.06,185,4713,1,1,3,113,,,,,,,,
,,,12870,,2,-14.9,40886,45414,1,4,1,141,,,,,,,,
,,,12871,40802,11,380.64,84,4612,2,4,2,242,,,,,,,,
,,,12872,40560,66,599.97,326,4854,1,2,2,122,,,,,,,,
,,,12873,40604,4,374,282,4810,1,4,2,142,,,,,,,,
,,,12875,40743,2,343.23,143,4671,2,4,2,242,,,,,,,,
,,,12876,40829,85,2218.02,57,4585,2,2,4,224,,,,,,,,
,,,12877,40883,154,1535.77,3,4531,4,1,3,413,,,,,,,,
,,,12878,40650,49,841.64,236,4764,1,2,3,123,,,,,,,,
,,,12879,40842,12,552.57,44,4572,3,4,2,342,,,,,,,,
,,,12881,40611,7,298,275,4803,1,4,2,142,,,,,,,,
,,,12882,40877,13,1463.04,9,4537,4,4,3,443,,,,,,,,
,,,12883,40862,42,703.47,24,4552,3,2,3,323,,,,,,,,
,,,12884,40798,7,309.05,88,4616,2,4,2,242,,,,,,,,
,,,12885,40823,72,1158.27,63,4591,2,2,3,223,,,,,,,,
,,,12886,40819,86,1351.09,67,4595,2,2,3,223,,,,,,,,
,,,12888,40672,7,313.77,214,4742,1,4,2,142,,,,,,,,
,,,12890,40862,82,380.47,24,4552,3,2,2,322,,,,,,,,
,,,12891,40701,3,331,185,4713,1,4,2,142,,,,,,,,
,,,12893,40856,34,188.14,30,4558,3,3,1,331,,,,,,,,
,,,12895,40844,24,347.3,42,4570,3,3,2,332,,,,,,,,
,,,12897,40682,4,216.5,204,4732,1,4,1,141,,,,,,,,
,,,12901,40878,125,16293.1,8,4536,4,1,4,414,,,,,,,,
,,,12902,40622,10,138.68,264,4792,1,4,1,141,,,,,,,,
,,,12904,40868,72,509.58,18,4546,3,2,2,322,,,,,,,,
,,,12906,40875,63,2919.81,11,4539,4,2,4,424,,,,,,,,
,,,12908,40710,4,246,176,4704,1,4,1,141,,,,,,,,
,,,12909,40847,96,2128.83,39,4567,3,2,4,324,,,,,,,,
,,,12910,40863,75,3075.04,23,4551,3,2,4,324,,,,,,,,
,,,12912,40884,24,1662.3,2,4530,4,3,4,434,,,,,,,,
,,,12913,40882,50,2483.63,4,4532,4,2,4,424,,,,,,,,
,,,12915,40738,22,363.65,148,4676,1,3,2,132,,,,,,,,
,,,12916,40748,109,2982.35,138,4666,2,1,4,214,,,,,,,,
,,,12917,40758,2,594,128,4656,2,4,2,242,,,,,,,,
,,,12919,40878,52,1301.44,8,4536,4,2,3,423,,,,,,,,
,,,12920,40869,28,164.23,17,4545,3,3,1,331,,,,,,,,
,,,12921,40877,741,16389.74,9,4537,4,1,4,414,,,,,,,,
,,,12922,40725,28,405.38,161,4689,1,3,2,132,,,,,,,,
,,,12923,40822,29,176.97,64,4592,2,3,1,231,,,,,,,,
,,,12924,40798,31,929.95,88,4616,2,3,3,233,,,,,,,,
,,,12925,40882,45,694.05,4,4532,4,2,3,423,,,,,,,,
,,,12928,40851,84,2062.7,35,4563,3,2,4,324,,,,,,,,
,,,12929,40575,9,105.1,311,4839,1,4,1,141,,,,,,,,
,,,12930,40808,27,409.9,78,4606,2,3,2,232,,,,,,,,
,,,12931,40865,102,33462.81,21,4549,3,1,4,314,,,,,,,,
,,,12933,40862,107,606.28,24,4552,3,1,2,312,,,,,,,,
,,,12935,40884,130,2156.45,2,4530,4,1,4,414,,,,,,,,
,,,12936,40869,63,1012.9,17,4545,3,2,3,323,,,,,,,,
,,,12937,40871,120,1504.27,15,4543,4,1,3,413,,,,,,,,
,,,12938,40861,9,114.14,25,4553,3,4,1,341,,,,,,,,
,,,12939,40822,47,11581.8,64,4592,2,2,4,224,,,,,,,,
,,,12940,40832,103,876.29,54,4582,2,1,3,213,,,,,,,,
,,,12942,40755,75,683.9,131,4659,2,2,3,223,,,,,,,,
,,,12943,,1,-3.75,40886,45414,1,4,1,141,,,,,,,,
,,,12944,40851,30,604.51,35,4563,3,3,2,332,,,,,,,,
,,,12945,40598,23,462.95,288,4816,1,3,2,132,,,,,,,,
,,,12947,40743,103,1407.29,143,4671,2,1,3,213,,,,,,,,
,,,12948,40870,118,2053.7,16,4544,4,1,4,414,,,,,,,,
,,,12949,40856,219,4143.02,30,4558,3,1,4,314,,,,,,,,
,,,12950,40884,23,1843,2,4530,4,3,4,434,,,,,,,,
,,,12951,40878,65,1042.07,8,4536,4,2,3,423,,,,,,,,
,,,12952,40881,80,1382.84,5,4533,4,2,3,423,,,,,,,,
,,,12953,40877,17,329.85,9,4537,4,3,2,432,,,,,,,,
,,,12955,40885,183,4734.26,1,4529,4,1,4,414,,,,,,,,
,,,12956,40580,19,108.07,306,4834,1,3,1,131,,,,,,,,
,,,12957,40877,244,3979.04,9,4537,4,1,4,414,,,,,,,,
,,,12962,40879,16,266.39,7,4535,4,4,1,441,,,,,,,,
,,,12963,40878,96,1841.03,8,4536,4,2,4,424,,,,,,,,
,,,12965,40797,109,771.91,89,4617,2,1,3,213,,,,,,,,
,,,12966,40877,10,160.18,9,4537,4,4,1,441,,,,,,,,
,,,12967,40528,33,1194.75,358,4886,1,3,3,133,,,,,,,,
,,,12968,40774,5,135.95,112,4640,2,4,1,241,,,,,,,,
,,,12970,40879,151,452.24,7,4535,4,1,2,412,,,,,,,,
,,,12971,40883,308,10930.26,3,4531,4,1,4,414,,,,,,,,
,,,12974,40689,8,144.8,197,4725,1,4,1,141,,,,,,,,
,,,12976,40675,22,738.6,211,4739,1,3,3,133,,,,,,,,
,,,12977,40730,9,39.24,156,4684,1,4,1,141,,,,,,,,
,,,12980,40729,24,7092.06,157,4685,1,3,4,134,,,,,,,,
,,,12981,40857,20,372.22,29,4557,3,3,2,332,,,,,,,,
,,,12982,40644,34,377.2,242,4770,1,3,2,132,,,,,,,,
,,,12984,40868,4,97.5,18,4546,3,4,1,341,,,,,,,,
,,,12985,40886,78,1215.62,0,4528,4,2,3,423,,,,,,,,
,,,12987,40813,30,545,73,4601,2,3,2,232,,,,,,,,
,,,12988,40594,92,535.32,292,4820,1,2,2,122,,,,,,,,
,,,12989,40883,68,6854.51,3,4531,4,2,4,424,,,,,,,,
,,,12990,40855,13,409.5,31,4559,3,4,2,342,,,,,,,,
,,,12991,40863,31,503.76,23,4551,3,3,2,332,,,,,,,,
,,,12993,40863,27,414.76,23,4551,3,3,2,332,,,,,,,,
,,,12994,40882,73,902.22,4,4532,4,2,3,423,,,,,,,,
,,,12995,40801,5,200.72,85,4613,2,4,1,241,,,,,,,,
,,,12997,40864,67,1197.94,22,4550,3,2,3,323,,,,,,,,
,,,12999,40690,28,455.88,196,4724,1,3,2,132,,,,,,,,
,,,13000,40780,31,534.85,106,4634,2,3,2,232,,,,,,,,
,,,13001,40882,342,9797.92,4,4532,4,1,4,414,,,,,,,,
,,,13002,40568,7,120.95,318,4846,1,4,1,141,,,,,,,,
,,,13003,40781,6,149.05,105,4633,2,4,1,241,,,,,,,,
,,,13004,40875,409,5613.43,11,4539,4,1,4,414,,,,,,,,
,,,13005,40713,29,468.95,173,4701,1,3,2,132,,,,,,,,
,,,13006,40830,4,81.57,56,4584,2,4,1,241,,,,,,,,
,,,13008,40563,15,178.47,323,4851,1,4,1,141,,,,,,,,
,,,13011,40514,3,50.55,372,4900,1,4,1,141,,,,,,,,
,,,13012,40877,107,1311.62,9,4537,4,1,3,413,,,,,,,,
,,,13013,40885,222,4786.99,1,4529,4,1,4,414,,,,,,,,
,,,13014,40876,124,3365.43,10,4538,4,1,4,414,,,,,,,,
,,,13015,40833,176,3346.28,53,4581,2,1,4,214,,,,,,,,
,,,13016,40813,47,789.89,73,4601,2,2,3,223,,,,,,,,
,,,13017,40879,1,204,7,4535,4,4,1,441,,,,,,,,
,,,13018,40870,459,7272.75,16,4544,4,1,4,414,,,,,,,,
,,,13021,40882,134,2584.4,4,4532,4,1,4,414,,,,,,,,
,,,13023,40822,40,689.9,64,4592,2,3,3,233,,,,,,,,
,,,13026,40885,43,936.15,1,4529,4,2,3,423,,,,,,,,
,,,13027,40773,26,6912,113,4641,2,3,4,234,,,,,,,,
,,,13028,40864,47,659.68,22,4550,3,2,3,323,,,,,,,,
,,,13029,40856,10,1247.5,30,4558,3,4,3,343,,,,,,,,
,,,13030,40875,99,799.48,11,4539,4,2,3,423,,,,,,,,
,,,13032,40834,75,996.52,52,4580,2,2,3,223,,,,,,,,
,,,13033,40529,11,190.55,357,4885,1,4,1,141,,,,,,,,
,,,13034,40832,37,642.77,54,4582,2,3,2,232,,,,,,,,
,,,13035,40813,30,886.63,73,4601,2,3,3,233,,,,,,,,
,,,13037,40748,48,881.07,138,4666,2,2,3,223,,,,,,,,
,,,13038,40806,28,908.46,80,4608,2,3,3,233,,,,,,,,
,,,13040,40878,43,676.99,8,4536,4,2,3,423,,,,,,,,
,,,13043,40613,14,471.57,273,4801,1,4,2,142,,,,,,,,
,,,13044,40595,33,560.47,291,4819,1,3,2,132,,,,,,,,
,,,13045,40787,18,305.28,99,4627,2,3,2,232,,,,,,,,
,,,13046,40856,35,629.31,30,4558,3,3,2,332,,,,,,,,
,,,13047,40855,196,3079.1,31,4559,3,1,4,314,,,,,,,,
,,,13048,40872,137,1805.91,14,4542,4,1,4,414,,,,,,,,
,,,13049,40822,14,656.68,64,4592,2,4,3,243,,,,,,,,
,,,13050,40872,422,5684.61,14,4542,4,1,4,414,,,,,,,,
,,,13052,40674,18,348.15,212,4740,1,3,2,132,,,,,,,,
,,,13055,40808,78,1201.96,78,4606,2,2,3,223,,,,,,,,
,,,13058,40862,8,271.4,24,4552,3,4,1,341,,,,,,,,
,,,13059,40637,8,183.4,249,4777,1,4,1,141,,,,,,,,
,,,13060,40633,15,307.53,253,4781,1,4,2,142,,,,,,,,
,,,13061,40814,10,248.61,72,4600,2,4,1,241,,,,,,,,
,,,13062,40695,11,346.98,191,4719,1,4,2,142,,,,,,,,
,,,13064,40874,69,1119.49,12,4540,4,2,3,423,,,,,,,,
,,,13065,40513,14,205.86,373,4901,1,4,1,141,,,,,,,,
,,,13066,40862,49,430.9,24,4552,3,2,2,322,,,,,,,,
,,,13067,40804,15,115.46,82,4610,2,4,1,241,,,,,,,,
,,,13068,40876,2,344,10,4538,4,4,2,442,,,,,,,,
,,,13069,40886,470,3717.82,0,4528,4,1,4,414,,,,,,,,
,,,13070,40694,9,228.8,192,4720,1,4,1,141,,,,,,,,
,,,13072,40620,7,177.15,266,4794,1,4,1,141,,,,,,,,
,,,13075,40757,22,919.61,129,4657,2,3,3,233,,,,,,,,
,,,13077,40885,112,729.27,1,4529,4,1,3,413,,,,,,,,
,,,13078,40883,380,12432.28,3,4531,4,1,4,414,,,,,,,,
,,,13079,40882,6,220.1,4,4532,4,4,1,441,,,,,,,,
,,,13080,40707,6,58.08,179,4707,1,4,1,141,,,,,,,,
,,,13081,40875,1061,27964.48,11,4539,4,1,4,414,,,,,,,,
,,,13082,40760,75,3595.48,126,4654,2,2,4,224,,,,,,,,
,,,13083,40882,18,303.75,4,4532,4,3,2,432,,,,,,,,
,,,13085,40729,29,272.38,157,4685,1,3,1,131,,,,,,,,
,,,13089,40884,1857,57385.88,2,4530,4,1,4,414,,,,,,,,
,,,13090,40878,161,8689.39,8,4536,4,1,4,414,,,,,,,,
,,,13091,40858,24,319.82,28,4556,3,3,2,332,,,,,,,,
,,,13092,40816,26,459.83,70,4598,2,3,2,232,,,,,,,,
,,,13093,40611,170,7741.47,275,4803,1,1,4,114,,,,,,,,
,,,13094,40865,30,1708.86,21,4549,3,3,4,334,,,,,,,,
,,,13095,40816,6,74.4,70,4598,2,4,1,241,,,,,,,,
,,,13097,40854,437,5893.32,32,4560,3,1,4,314,,,,,,,,
,,,13098,40885,605,28658.88,1,4529,4,1,4,414,,,,,,,,
,,,13099,40787,1,207.36,99,4627,2,4,1,241,,,,,,,,
,,,13101,40652,8,101.19,234,4762,1,4,1,141,,,,,,,,
,,,13102,40885,310,6336.29,1,4529,4,1,4,414,,,,,,,,
,,,13103,40847,8,243.94,39,4567,3,4,1,341,,,,,,,,
,,,13104,40883,20,1098.48,3,4531,4,3,3,433,,,,,,,,
,,,13106,40753,2,59.5,133,4661,2,4,1,241,,,,,,,,
,,,13107,40842,60,1524.07,44,4572,3,2,3,323,,,,,,,,
,,,13108,40514,10,350.06,372,4900,1,4,2,142,,,,,,,,
,,,13109,40827,50,766.84,59,4587,2,2,3,223,,,,,,,,
,,,13110,40855,146,1452.87,31,4559,3,1,3,313,,,,,,,,
,,,13113,40886,280,10510,0,4528,4,1,4,414,,,,,,,,
,,,13115,40875,132,2205.63,11,4539,4,1,4,414,,,,,,,,
,,,13116,40748,31,485.19,138,4666,2,3,2,232,,,,,,,,
,,,13117,40865,76,984.91,21,4549,3,2,3,323,,,,,,,,
,,,13118,40867,82,1125,19,4547,3,2,3,323,,,,,,,,
,,,13120,40648,1,30.6,238,4766,1,4,1,141,,,,,,,,
,,,13121,40617,53,254.73,269,4797,1,2,1,121,,,,,,,,
,,,13122,40792,55,922.39,94,4622,2,2,3,223,,,,,,,,
,,,13124,40797,235,3866.33,89,4617,2,1,4,214,,,,,,,,
,,,13126,40882,142,2056.29,4,4532,4,1,4,414,,,,,,,,
,,,13127,40809,15,259.17,77,4605,2,4,1,241,,,,,,,,
,,,13130,40792,2,64,94,4622,2,4,1,241,,,,,,,,
,,,13131,40863,46,1039.3,23,4551,3,2,3,323,,,,,,,,
,,,13132,40625,3,77.3,261,4789,1,4,1,141,,,,,,,,
,,,13133,40613,7,109.8,273,4801,1,4,1,141,,,,,,,,
,,,13134,40801,105,1740.63,85,4613,2,1,4,214,,,,,,,,
,,,13135,40690,1,3096,196,4724,1,4,4,144,,,,,,,,
,,,13136,40830,139,2545.38,56,4584,2,1,4,214,,,,,,,,
,,,13137,40876,705,3605.08,10,4538,4,1,4,414,,,,,,,,
,,,13138,40864,63,962.39,22,4550,3,2,3,323,,,,,,,,
,,,13139,40870,174,5055.79,16,4544,4,1,4,414,,,,,,,,
,,,13140,40778,46,423.72,108,4636,2,2,2,222,,,,,,,,
,,,13141,40802,136,2385.8,84,4612,2,1,4,214,,,,,,,,
,,,13142,40867,23,307.09,19,4547,3,3,2,332,,,,,,,,
,,,13144,40554,3,110.95,332,4860,1,4,1,141,,,,,,,,
,,,13145,40847,7,614.77,39,4567,3,4,2,342,,,,,,,,
,,,13146,40860,17,228.91,26,4554,3,3,1,331,,,,,,,,
,,,13147,40876,4,712.8,10,4538,4,4,3,443,,,,,,,,
,,,13148,40857,347,3348.48,29,4557,3,1,4,314,,,,,,,,
,,,13149,40872,86,1676.06,14,4542,4,2,4,424,,,,,,,,
,,,13151,40591,75,1250.37,295,4823,1,2,3,123,,,,,,,,
,,,13153,40881,15,486.22,5,4533,4,4,2,442,,,,,,,,
,,,13154,,1,-611.86,40886,45414,1,4,1,141,,,,,,,,
,,,13155,40853,85,971.76,33,4561,3,2,3,323,,,,,,,,
,,,13157,40837,89,1721.57,49,4577,3,2,4,324,,,,,,,,
,,,13158,40792,79,1201.06,94,4622,2,2,3,223,,,,,,,,
,,,13159,40878,122,1379.75,8,4536,4,1,3,413,,,,,,,,
,,,13160,40864,4,91.8,22,4550,3,4,1,341,,,,,,,,
,,,13161,40573,8,112.75,313,4841,1,4,1,141,,,,,,,,
,,,13162,40764,82,1644.99,122,4650,2,2,4,224,,,,,,,,
,,,13165,40840,42,1021.48,46,4574,3,2,3,323,,,,,,,,
,,,13166,40603,42,414.7,283,4811,1,2,2,122,,,,,,,,
,,,13167,40868,65,791.33,18,4546,3,2,3,323,,,,,,,,
,,,13168,40850,133,1310.14,36,4564,3,1,3,313,,,,,,,,
,,,13169,40823,13,712.88,63,4591,2,4,3,243,,,,,,,,
,,,13170,40860,32,116.01,26,4554,3,3,1,331,,,,,,,,
,,,13171,40865,48,426.81,21,4549,3,2,2,322,,,,,,,,
,,,13173,40882,43,353.65,4,4532,4,2,2,422,,,,,,,,
,,,13174,40870,314,2817.03,16,4544,4,1,4,414,,,,,,,,
,,,13176,40840,72,492.84,46,4574,3,2,2,322,,,,,,,,
,,,13177,40822,17,282.45,64,4592,2,3,1,231,,,,,,,,
,,,13178,40860,265,5725.47,26,4554,3,1,4,314,,,,,,,,
,,,13182,40841,11,121.18,45,4573,3,4,1,341,,,,,,,,
,,,13183,40879,94,3957.78,7,4535,4,2,4,424,,,,,,,,
,,,13184,40872,183,1648.79,14,4542,4,1,4,414,,,,,,,,
,,,13185,40619,1,71.4,267,4795,1,4,1,141,,,,,,,,
,,,13186,40847,84,1539.69,39,4567,3,2,3,323,,,,,,,,
,,,13187,40549,37,236.02,337,4865,1,3,1,131,,,,,,,,
,,,13188,40875,2,114.6,11,4539,4,4,1,441,,,,,,,,
,,,13189,40868,29,260.68,18,4546,3,3,1,331,,,,,,,,
,,,13192,40791,63,911.94,95,4623,2,2,3,223,,,,,,,,
,,,13193,40825,29,117.88,61,4589,2,3,1,231,,,,,,,,
,,,13194,40751,3,60.7,135,4663,2,4,1,241,,,,,,,,
,,,13196,40875,110,1797.78,11,4539,4,1,4,414,,,,,,,,
,,,13198,40876,229,3384.09,10,4538,4,1,4,414,,,,,,,,
,,,13199,40883,120,9803.96,3,4531,4,1,4,414,,,,,,,,
,,,13200,40867,46,870.09,19,4547,3,2,3,323,,,,,,,,
,,,13203,40877,57,869.46,9,4537,4,2,3,423,,,,,,,,
,,,13207,40871,8,250.26,15,4543,4,4,1,441,,,,,,,,
,,,13208,40828,150,1205.9,58,4586,2,1,3,213,,,,,,,,
,,,13209,40856,329,5820.16,30,4558,3,1,4,314,,,,,,,,
,,,13210,40793,22,353.48,93,4621,2,3,2,232,,,,,,,,
,,,13211,40876,56,1197.42,10,4538,4,2,3,423,,,,,,,,
,,,13212,40867,143,780.58,19,4547,3,1,3,313,,,,,,,,
,,,13213,40830,92,1518.43,56,4584,2,2,3,223,,,,,,,,
,,,13216,40619,5,333.74,267,4795,1,4,2,142,,,,,,,,
,,,13217,40764,7,133.62,122,4650,2,4,1,241,,,,,,,,
,,,13218,40759,5,62.64,127,4655,2,4,1,241,,,,,,,,
,,,13220,40808,21,819.29,78,4606,2,3,3,233,,,,,,,,
,,,13221,40646,66,847.41,240,4768,1,2,3,123,,,,,,,,
,,,13223,40686,5,163.2,200,4728,1,4,1,141,,,,,,,,
,,,13224,40826,109,2150.85,60,4588,2,1,4,214,,,,,,,,
,,,13225,40883,34,6083.04,3,4531,4,3,4,434,,,,,,,,
,,,13226,40613,16,108.21,273,4801,1,4,1,141,,,,,,,,
,,,13227,40685,9,257.7,201,4729,1,4,1,141,,,,,,,,
,,,13228,40805,2,358,81,4609,2,4,2,242,,,,,,,,
,,,13229,40661,10,160.95,225,4753,1,4,1,141,,,,,,,,
,,,13230,40882,612,2763.41,4,4532,4,1,4,414,,,,,,,,
,,,13232,40874,207,1357.6,12,4540,4,1,3,413,,,,,,,,
,,,13233,40812,43,605.12,74,4602,2,2,2,222,,,,,,,,
,,,13235,40674,59,101.17,212,4740,1,2,1,121,,,,,,,,
,,,13236,40862,39,727.27,24,4552,3,3,3,333,,,,,,,,
,,,13238,40869,32,680.83,17,4545,3,3,3,333,,,,,,,,
,,,13239,40625,22,329.56,261,4789,1,3,2,132,,,,,,,,
,,,13240,40790,67,663.65,96,4624,2,2,3,223,,,,,,,,
,,,13242,40774,13,270.4,112,4640,2,4,1,241,,,,,,,,
,,,13243,40683,58,600.07,203,4731,1,2,2,122,,,,,,,,
,,,13244,40794,27,121.74,92,4620,2,3,1,231,,,,,,,,
,,,13245,40836,16,430.5,50,4578,3,4,2,342,,,,,,,,
,,,13246,40868,143,1922.1,18,4546,3,1,4,314,,,,,,,,
,,,13247,40869,25,501.12,17,4545,3,3,2,332,,,,,,,,
,,,13248,40762,26,465.68,124,4652,2,3,2,232,,,,,,,,
,,,13249,40794,23,711.41,92,4620,2,3,3,233,,,,,,,,
,,,13253,40730,36,1030.4,156,4684,1,3,3,133,,,,,,,,
,,,13255,40877,14,390.66,9,4537,4,4,2,442,,,,,,,,
,,,13256,40872,1,0,14,4542,4,4,1,441,,,,,,,,
,,,13258,40875,38,698.58,11,4539,4,3,3,433,,,,,,,,
,,,13259,40825,87,292.32,61,4589,2,2,1,221,,,,,,,,
,,,13260,40825,8,557.62,61,4589,2,4,2,242,,,,,,,,
,,,13261,40618,9,944.1,268,4796,1,4,3,143,,,,,,,,
,,,13262,40623,11,200.29,263,4791,1,4,1,141,,,,,,,,
,,,13263,40885,1677,7454.07,1,4529,4,1,4,414,,,,,,,,
,,,13265,40833,91,2107.66,53,4581,2,2,4,224,,,,,,,,
,,,13266,40875,202,3717.67,11,4539,4,1,4,414,,,,,,,,
,,,13267,40884,224,4404.44,2,4530,4,1,4,414,,,,,,,,
,,,13268,40869,447,3167.64,17,4545,3,1,4,314,,,,,,,,
,,,13269,40885,320,5315.92,1,4529,4,1,4,414,,,,,,,,
,,,13270,40520,1,590,366,4894,1,4,2,142,,,,,,,,
,,,13271,40849,101,178.26,37,4565,3,2,1,321,,,,,,,,
,,,13272,40855,15,276.56,31,4559,3,4,1,341,,,,,,,,
,,,13273,40773,16,138.98,113,4641,2,4,1,241,,,,,,,,
,,,13276,40823,30,590.93,63,4591,2,3,2,232,,,,,,,,
,,,13277,40871,8,258.4,15,4543,4,4,1,441,,,,,,,,
,,,13278,40846,46,542.73,40,4568,3,2,2,322,,,,,,,,
,,,13279,40808,11,126.3,78,4606,2,4,1,241,,,,,,,,
,,,13280,40764,85,814.86,122,4650,2,2,3,223,,,,,,,,
,,,13282,40868,40,1047.84,18,4546,3,3,3,333,,,,,,,,
,,,13283,40827,7,93.66,59,4587,2,4,1,241,,,,,,,,
,,,13284,40556,14,196.15,330,4858,1,4,1,141,,,,,,,,
,,,13285,40863,187,2709.12,23,4551,3,1,4,314,,,,,,,,
,,,13291,40731,42,361.11,155,4683,1,2,2,122,,,,,,,,
,,,13292,40848,31,578.94,38,4566,3,3,2,332,,,,,,,,
,,,13294,40697,54,873.74,189,4717,1,2,3,123,,,,,,,,
,,,13295,40527,11,197.95,359,4887,1,4,1,141,,,,,,,,
,,,13296,40749,5,87.4,137,4665,2,4,1,241,,,,,,,,
,,,13297,40879,59,2089.85,7,4535,4,2,4,424,,,,,,,,
,,,13298,40885,2,360,1,4529,4,4,2,442,,,,,,,,
,,,13299,40618,5,142.5,268,4796,1,4,1,141,,,,,,,,
,,,13300,40717,22,365.29,169,4697,1,3,2,132,,,,,,,,
,,,13301,40783,81,618.09,103,4631,2,2,2,222,,,,,,,,
,,,13302,40731,1,63.75,155,4683,1,4,1,141,,,,,,,,
,,,13304,40535,21,300.42,351,4879,1,3,2,132,,,,,,,,
,,,13305,40882,81,2000.86,4,4532,4,2,4,424,,,,,,,,
,,,13307,40766,1,15,120,4648,2,4,1,241,,,,,,,,
,,,13308,40864,57,1367.61,22,4550,3,2,3,323,,,,,,,,
,,,13309,40879,107,1456.79,7,4535,4,1,3,413,,,,,,,,
,,,13310,40858,77,1083.63,28,4556,3,2,3,323,,,,,,,,
,,,13311,40882,26,598.57,4,4532,4,3,2,432,,,,,,,,
,,,13313,40864,78,1555.32,22,4550,3,2,3,323,,,,,,,,
,,,13314,40885,75,578.66,1,4529,4,2,2,422,,,,,,,,
,,,13316,40849,88,5815.49,37,4565,3,2,4,324,,,,,,,,
,,,13317,40820,135,2140.07,66,4594,2,1,4,214,,,,,,,,
,,,13318,40885,20,640.76,1,4529,4,3,2,432,,,,,,,,
,,,13319,40881,500,10664.34,5,4533,4,1,4,414,,,,,,,,
,,,13320,40808,110,1491.7,78,4606,2,1,3,213,,,,,,,,
,,,13321,40814,11,567.36,72,4600,2,4,2,242,,,,,,,,
,,,13322,40869,25,199.48,17,4545,3,3,1,331,,,,,,,,
,,,13323,40883,21,787.85,3,4531,4,3,3,433,,,,,,,,
,,,13324,40850,77,7072.8,36,4564,3,2,4,324,,,,,,,,
,,,13325,40805,12,675.3,81,4609,2,4,3,243,,,,,,,,
,,,13327,40848,109,3617.57,38,4566,3,1,4,314,,,,,,,,
,,,13328,40570,17,1308.48,316,4844,1,3,3,133,,,,,,,,
,,,13329,40855,19,740.4,31,4559,3,3,3,333,,,,,,,,
,,,13330,40794,53,1140.93,92,4620,2,2,3,223,,,,,,,,
,,,13332,40872,21,350.9,14,4542,4,3,2,432,,,,,,,,
,,,13334,40804,268,3536.82,82,4610,2,1,4,214,,,,,,,,
,,,13336,40809,51,795.12,77,4605,2,2,3,223,,,,,,,,
,,,13338,40729,24,431.82,157,4685,1,3,2,132,,,,,,,,
,,,13339,40686,54,860.12,200,4728,1,2,3,123,,,,,,,,
,,,13340,40841,134,10736.48,45,4573,3,1,4,314,,,,,,,,
,,,13341,40626,42,775.85,260,4788,1,2,3,123,,,,,,,,
